2026-07-03 02:09:07,656 P1376498 INFO ---- Model: ----MSTGAD-b9fc6026----random_seed : 1----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.1----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-03 02:09:07,656 P1376498 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/SN
2026-07-03 02:09:09,655 P1376498 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-03 02:09:22,243 P1376498 INFO Trainable Parameters Breakdown:
2026-07-03 02:09:22,244 P1376498 INFO --------------------------------------------------------------------------------
2026-07-03 02:09:22,244 P1376498 INFO Reconstruction-Specific Parameters:
2026-07-03 02:09:22,244 P1376498 INFO encoder.spatial_attention.0.node2node.att | shape: (1, 4, 10)                | params: 40
2026-07-03 02:23:50,725 P1376498 INFO pr:0.9826  rc:0.9789  auc:0.9990 ap:0.9970 f1: 0.9807 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:23:50,726 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:23:50,726 P1376498 INFO 120/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:23:55,636 P1376498 INFO Epoch 120/300, all_loss:0.48372 cls_loss:0.46262 rec_loss:2.57298 [4.91s]; best loss:0.38955, patience : 1
2026-07-03 02:23:56,864 P1376498 INFO pr:0.9619  rc:0.9907  auc:0.9991 ap:0.9952 f1: 0.9761 pred_right: 43464 pred_wrong:3336 actu_right: 43561 actu_wrong: 3239
2026-07-03 02:23:57,367 P1376498 INFO pr:0.9623  rc:0.9811  auc:0.9974 ap:0.9952 f1: 0.9716 pred_right: 17848 pred_wrong:1352 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:23:57,367 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:23:57,367 P1376498 INFO 121/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:02,452 P1376498 INFO Epoch 121/300, all_loss:0.55596 cls_loss:0.53593 rec_loss:2.53872 [5.08s]; best loss:0.38955, patience : 2
2026-07-03 02:24:03,724 P1376498 INFO pr:0.9683  rc:0.9796  auc:0.9990 ap:0.9942 f1: 0.9739 pred_right: 43519 pred_wrong:3281 actu_right: 43557 actu_wrong: 3243
2026-07-03 02:24:04,229 P1376498 INFO pr:0.9704  rc:0.9653  auc:0.9967 ap:0.9952 f1: 0.9679 pred_right: 17881 pred_wrong:1319 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:04,229 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:04,230 P1376498 INFO 122/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:09,081 P1376498 INFO Epoch 122/300, all_loss:0.47587 cls_loss:0.45509 rec_loss:2.53310 [4.85s]; best loss:0.38955, patience : 2
2026-07-03 02:24:11,603 P1376498 INFO pr:0.9777  rc:0.9889  auc:0.9991 ap:0.9962 f1: 0.9833 pred_right: 43522 pred_wrong:3278 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:24:12,028 P1376498 INFO pr:0.9760  rc:0.9796  auc:0.9966 ap:0.9965 f1: 0.9778 pred_right: 17869 pred_wrong:1331 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:12,029 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:12,029 P1376498 INFO 123/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:16,026 P1376498 INFO Epoch 123/300, all_loss:0.47431 cls_loss:0.45377 rec_loss:2.50758 [4.00s]; best loss:0.38955, patience : 2
2026-07-03 02:24:17,065 P1376498 INFO pr:0.9557  rc:0.9923  auc:0.9995 ap:0.9985 f1: 0.9737 pred_right: 43435 pred_wrong:3365 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:24:17,513 P1376498 INFO pr:0.9397  rc:0.9872  auc:0.9974 ap:0.9965 f1: 0.9629 pred_right: 17807 pred_wrong:1393 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:17,513 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:17,513 P1376498 INFO 124/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:22,106 P1376498 INFO Epoch 124/300, all_loss:0.45381 cls_loss:0.43318 rec_loss:2.49638 [4.59s]; best loss:0.38955, patience : 2
2026-07-03 02:24:23,274 P1376498 INFO pr:0.9803  rc:0.9855  auc:0.9995 ap:0.9983 f1: 0.9829 pred_right: 43545 pred_wrong:3255 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:24:24,284 P1376498 INFO pr:0.9796  rc:0.9759  auc:0.9977 ap:0.9962 f1: 0.9777 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:24,284 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:24,285 P1376498 INFO 125/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:34,228 P1376498 INFO Epoch 125/300, all_loss:0.60046 cls_loss:0.58142 rec_loss:2.48578 [9.94s]; best loss:0.38955, patience : 3
2026-07-03 02:24:35,683 P1376498 INFO pr:0.9565  rc:0.9833  auc:0.9986 ap:0.9948 f1: 0.9697 pred_right: 43466 pred_wrong:3334 actu_right: 43557 actu_wrong: 3243
2026-07-03 02:24:36,261 P1376498 INFO pr:0.9513  rc:0.9721  auc:0.9966 ap:0.9957 f1: 0.9616 pred_right: 17845 pred_wrong:1355 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:36,261 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:36,261 P1376498 INFO 126/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:41,635 P1376498 INFO Epoch 126/300, all_loss:0.51287 cls_loss:0.49315 rec_loss:2.46501 [5.37s]; best loss:0.38955, patience : 3
2026-07-03 02:24:42,929 P1376498 INFO pr:0.9787  rc:0.9904  auc:0.9988 ap:0.9983 f1: 0.9845 pred_right: 43518 pred_wrong:3282 actu_right: 43557 actu_wrong: 3243
2026-07-03 02:24:43,475 P1376498 INFO pr:0.9703  rc:0.9842  auc:0.9968 ap:0.9964 f1: 0.9772 pred_right: 17855 pred_wrong:1345 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:43,476 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:43,476 P1376498 INFO 127/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:48,642 P1376498 INFO Epoch 127/300, all_loss:0.40789 cls_loss:0.38684 rec_loss:2.49141 [5.16s]; best loss:0.38955, patience : 3
2026-07-03 02:24:49,923 P1376498 INFO pr:0.9834  rc:0.9877  auc:0.9992 ap:0.9969 f1: 0.9855 pred_right: 43546 pred_wrong:3254 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:24:50,456 P1376498 INFO pr:0.9811  rc:0.9781  auc:0.9989 ap:0.9974 f1: 0.9796 pred_right: 17878 pred_wrong:1322 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:50,457 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:50,457 P1376498 INFO 128/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:24:55,820 P1376498 INFO Epoch 128/300, all_loss:0.46415 cls_loss:0.44388 rec_loss:2.47099 [5.36s]; best loss:0.38955, patience : 4
2026-07-03 02:24:57,106 P1376498 INFO pr:0.9561  rc:0.9944  auc:0.9996 ap:0.9984 f1: 0.9749 pred_right: 43428 pred_wrong:3372 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:24:57,653 P1376498 INFO pr:0.9466  rc:0.9887  auc:0.9995 ap:0.9975 f1: 0.9672 pred_right: 17815 pred_wrong:1385 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:24:57,655 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:24:57,655 P1376498 INFO 129/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:02,929 P1376498 INFO Epoch 129/300, all_loss:0.50946 cls_loss:0.48965 rec_loss:2.47074 [5.27s]; best loss:0.38955, patience : 5
2026-07-03 02:25:04,267 P1376498 INFO pr:0.9894  rc:0.9824  auc:0.9991 ap:0.9983 f1: 0.9859 pred_right: 43582 pred_wrong:3218 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:25:04,808 P1376498 INFO pr:0.9869  rc:0.9676  auc:0.9966 ap:0.9964 f1: 0.9772 pred_right: 17900 pred_wrong:1300 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:04,809 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:04,809 P1376498 INFO 130/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:09,786 P1376498 INFO Epoch 130/300, all_loss:0.42174 cls_loss:0.40055 rec_loss:2.51949 [4.98s]; best loss:0.38955, patience : 5
2026-07-03 02:25:11,118 P1376498 INFO pr:0.9784  rc:0.9910  auc:0.9995 ap:0.9983 f1: 0.9847 pred_right: 43518 pred_wrong:3282 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:25:11,679 P1376498 INFO pr:0.9717  rc:0.9842  auc:0.9984 ap:0.9966 f1: 0.9779 pred_right: 17857 pred_wrong:1343 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:11,679 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:11,679 P1376498 INFO 131/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:16,943 P1376498 INFO Epoch 131/300, all_loss:0.41655 cls_loss:0.39554 rec_loss:2.49658 [5.26s]; best loss:0.38955, patience : 5
2026-07-03 02:25:18,292 P1376498 INFO pr:0.9855  rc:0.9877  auc:0.9992 ap:0.9984 f1: 0.9866 pred_right: 43553 pred_wrong:3247 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:25:18,841 P1376498 INFO pr:0.9797  rc:0.9804  auc:0.9990 ap:0.9974 f1: 0.9800 pred_right: 17873 pred_wrong:1327 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:18,841 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:18,841 P1376498 INFO 132/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:23,898 P1376498 INFO Epoch 132/300, all_loss:0.40872 cls_loss:0.38756 rec_loss:2.50331 [5.05s]; best loss:0.38955, patience : 5
2026-07-03 02:25:25,158 P1376498 INFO pr:0.9873  rc:0.9849  auc:0.9990 ap:0.9985 f1: 0.9861 pred_right: 43566 pred_wrong:3234 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:25:25,668 P1376498 INFO pr:0.9878  rc:0.9736  auc:0.9989 ap:0.9977 f1: 0.9806 pred_right: 17893 pred_wrong:1307 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:25,668 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:25,668 P1376498 INFO 133/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:31,058 P1376498 INFO Epoch 133/300, all_loss:0.48591 cls_loss:0.46547 rec_loss:2.50893 [5.39s]; best loss:0.38955, patience : 6
2026-07-03 02:25:32,073 P1376498 INFO pr:0.9858  rc:0.9880  auc:0.9995 ap:0.9987 f1: 0.9869 pred_right: 43550 pred_wrong:3250 actu_right: 43557 actu_wrong: 3243
2026-07-03 02:25:32,505 P1376498 INFO pr:0.9788  rc:0.9751  auc:0.9971 ap:0.9960 f1: 0.9770 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:32,505 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:32,505 P1376498 INFO 134/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:37,093 P1376498 INFO Epoch 134/300, all_loss:0.43531 cls_loss:0.41522 rec_loss:2.42498 [4.59s]; best loss:0.38955, patience : 6
2026-07-03 02:25:38,305 P1376498 INFO pr:0.9784  rc:0.9386  auc:0.9984 ap:0.9939 f1: 0.9581 pred_right: 43692 pred_wrong:3108 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:25:38,783 P1376498 INFO pr:0.9722  rc:0.9223  auc:0.9961 ap:0.9932 f1: 0.9466 pred_right: 17942 pred_wrong:1258 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:38,783 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:38,783 P1376498 INFO 135/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:47,547 P1376498 INFO Epoch 135/300, all_loss:0.58270 cls_loss:0.56403 rec_loss:2.43098 [8.76s]; best loss:0.38955, patience : 7
2026-07-03 02:25:50,358 P1376498 INFO pr:0.9672  rc:0.9815  auc:0.9989 ap:0.9980 f1: 0.9743 pred_right: 43511 pred_wrong:3289 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:25:51,029 P1376498 INFO pr:0.9577  rc:0.9721  auc:0.9967 ap:0.9955 f1: 0.9648 pred_right: 17854 pred_wrong:1346 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:51,029 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:51,029 P1376498 INFO 136/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:25:56,369 P1376498 INFO Epoch 136/300, all_loss:0.48185 cls_loss:0.46198 rec_loss:2.44877 [5.34s]; best loss:0.38955, patience : 7
2026-07-03 02:25:57,693 P1376498 INFO pr:0.9869  rc:0.9787  auc:0.9992 ap:0.9982 f1: 0.9828 pred_right: 43587 pred_wrong:3213 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:25:58,219 P1376498 INFO pr:0.9832  rc:0.9691  auc:0.9971 ap:0.9961 f1: 0.9761 pred_right: 17893 pred_wrong:1307 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:25:58,219 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:25:58,219 P1376498 INFO 137/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:03,237 P1376498 INFO Epoch 137/300, all_loss:0.34742 cls_loss:0.32602 rec_loss:2.46578 [4.99s]; best loss:0.34742, patience : 0
2026-07-03 02:26:04,492 P1376498 INFO pr:0.9722  rc:0.9907  auc:0.9990 ap:0.9975 f1: 0.9814 pred_right: 43496 pred_wrong:3304 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:26:05,054 P1376498 INFO pr:0.9674  rc:0.9857  auc:0.9972 ap:0.9956 f1: 0.9765 pred_right: 17849 pred_wrong:1351 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:05,055 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:05,055 P1376498 INFO 138/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:09,991 P1376498 INFO Epoch 138/300, all_loss:0.47838 cls_loss:0.45865 rec_loss:2.43195 [4.93s]; best loss:0.34742, patience : 1
2026-07-03 02:26:11,284 P1376498 INFO pr:0.9772  rc:0.9932  auc:0.9992 ap:0.9969 f1: 0.9852 pred_right: 43507 pred_wrong:3293 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:26:11,818 P1376498 INFO pr:0.9754  rc:0.9864  auc:0.9970 ap:0.9957 f1: 0.9809 pred_right: 17859 pred_wrong:1341 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:11,819 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:11,819 P1376498 INFO 139/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:16,733 P1376498 INFO Epoch 139/300, all_loss:0.39381 cls_loss:0.37286 rec_loss:2.46740 [4.91s]; best loss:0.34742, patience : 1
2026-07-03 02:26:17,987 P1376498 INFO pr:0.9832  rc:0.9920  auc:0.9993 ap:0.9984 f1: 0.9876 pred_right: 43531 pred_wrong:3269 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:26:18,509 P1376498 INFO pr:0.9789  rc:0.9819  auc:0.9968 ap:0.9965 f1: 0.9804 pred_right: 17870 pred_wrong:1330 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:18,533 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:18,534 P1376498 INFO 140/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:23,620 P1376498 INFO Epoch 140/300, all_loss:0.38892 cls_loss:0.36813 rec_loss:2.44684 [5.09s]; best loss:0.34742, patience : 1
2026-07-03 02:26:24,962 P1376498 INFO pr:0.9864  rc:0.9886  auc:0.9991 ap:0.9975 f1: 0.9875 pred_right: 43556 pred_wrong:3244 actu_right: 43563 actu_wrong: 3237
2026-07-03 02:26:25,522 P1376498 INFO pr:0.9841  rc:0.9781  auc:0.9965 ap:0.9966 f1: 0.9811 pred_right: 17882 pred_wrong:1318 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:25,522 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:25,522 P1376498 INFO 141/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:30,529 P1376498 INFO Epoch 141/300, all_loss:0.38146 cls_loss:0.36024 rec_loss:2.48245 [5.01s]; best loss:0.34742, patience : 1
2026-07-03 02:26:31,747 P1376498 INFO pr:0.9793  rc:0.9920  auc:0.9992 ap:0.9972 f1: 0.9856 pred_right: 43520 pred_wrong:3280 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:26:32,249 P1376498 INFO pr:0.9783  rc:0.9872  auc:0.9970 ap:0.9961 f1: 0.9827 pred_right: 17862 pred_wrong:1338 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:32,250 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:32,250 P1376498 INFO 142/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:37,359 P1376498 INFO Epoch 142/300, all_loss:0.36781 cls_loss:0.34680 rec_loss:2.44823 [5.11s]; best loss:0.34742, patience : 1
2026-07-03 02:26:38,650 P1376498 INFO pr:0.9730  rc:0.9904  auc:0.9991 ap:0.9980 f1: 0.9817 pred_right: 43498 pred_wrong:3302 actu_right: 43556 actu_wrong: 3244
2026-07-03 02:26:39,195 P1376498 INFO pr:0.9637  rc:0.9819  auc:0.9969 ap:0.9953 f1: 0.9727 pred_right: 17849 pred_wrong:1351 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:39,195 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:39,195 P1376498 INFO 143/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:45,145 P1376498 INFO Epoch 143/300, all_loss:0.40521 cls_loss:0.38511 rec_loss:2.39473 [5.95s]; best loss:0.34742, patience : 2
2026-07-03 02:26:46,196 P1376498 INFO pr:0.9760  rc:0.9898  auc:0.9987 ap:0.9933 f1: 0.9829 pred_right: 43511 pred_wrong:3289 actu_right: 43557 actu_wrong: 3243
2026-07-03 02:26:46,623 P1376498 INFO pr:0.9782  rc:0.9804  auc:0.9968 ap:0.9953 f1: 0.9793 pred_right: 17871 pred_wrong:1329 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:46,624 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:46,624 P1376498 INFO 144/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:50,686 P1376498 INFO Epoch 144/300, all_loss:0.50593 cls_loss:0.48664 rec_loss:2.41487 [4.06s]; best loss:0.34742, patience : 3
2026-07-03 02:26:51,798 P1376498 INFO pr:0.9783  rc:0.9898  auc:0.9989 ap:0.9967 f1: 0.9840 pred_right: 43522 pred_wrong:3278 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:26:52,303 P1376498 INFO pr:0.9739  rc:0.9834  auc:0.9970 ap:0.9962 f1: 0.9786 pred_right: 17861 pred_wrong:1339 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:26:52,304 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:26:52,304 P1376498 INFO 145/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:26:57,225 P1376498 INFO Epoch 145/300, all_loss:0.33933 cls_loss:0.31845 rec_loss:2.40618 [4.87s]; best loss:0.33933, patience : 0
2026-07-03 02:26:59,637 P1376498 INFO pr:0.9526  rc:0.9932  auc:0.9991 ap:0.9978 f1: 0.9725 pred_right: 43423 pred_wrong:3377 actu_right: 43561 actu_wrong: 3239
2026-07-03 02:27:00,824 P1376498 INFO pr:0.9438  rc:0.9887  auc:0.9970 ap:0.9944 f1: 0.9657 pred_right: 17811 pred_wrong:1389 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:27:00,825 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:27:00,825 P1376498 INFO 146/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:27:10,219 P1376498 INFO Epoch 146/300, all_loss:0.36027 cls_loss:0.33936 rec_loss:2.43049 [9.39s]; best loss:0.33933, patience : 1
2026-07-03 02:27:11,586 P1376498 INFO pr:0.9919  rc:0.9877  auc:0.9989 ap:0.9985 f1: 0.9898 pred_right: 43574 pred_wrong:3226 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:27:12,238 P1376498 INFO pr:0.9847  rc:0.9736  auc:0.9960 ap:0.9961 f1: 0.9791 pred_right: 17889 pred_wrong:1311 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:27:12,265 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:27:12,266 P1376498 INFO 147/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:27:17,629 P1376498 INFO Epoch 147/300, all_loss:0.31688 cls_loss:0.29556 rec_loss:2.42695 [5.34s]; best loss:0.31688, patience : 0
2026-07-03 02:27:18,944 P1376498 INFO pr:0.9862  rc:0.9914  auc:0.9991 ap:0.9969 f1: 0.9888 pred_right: 43542 pred_wrong:3258 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:27:19,483 P1376498 INFO pr:0.9841  rc:0.9811  auc:0.9963 ap:0.9965 f1: 0.9826 pred_right: 17878 pred_wrong:1322 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:27:19,483 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:27:19,483 P1376498 INFO 148/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:27:24,598 P1376498 INFO Epoch 148/300, all_loss:0.37439 cls_loss:0.35302 rec_loss:2.48979 [5.11s]; best loss:0.31688, patience : 1
2026-07-03 02:27:25,858 P1376498 INFO pr:0.9829  rc:0.9907  auc:0.9991 ap:0.9981 f1: 0.9868 pred_right: 43534 pred_wrong:3266 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:27:26,418 P1376498 INFO pr:0.9738  rc:0.9811  auc:0.9971 ap:0.9968 f1: 0.9775 pred_right: 17864 pred_wrong:1336 actu_right: 17874 actu_wrong: 1326
